text,label
Salary of INR 40639.94 credited to A/C XX4866 on 01-Aug by NEFT from INFOSYS LTD. Total Bal: Rs 138137.71.,0
Torrent Power Notice: Bill of Rs 80703 overdue for CA 848678740. Main line disconnection scheduled for 9:30 PM. Clear bill at http://bses-quickpay-online.site,1
"Dear SBI User, A/C XX1088 debited by Rs 28192.64 on 19Jun26 transfer to Anjali. Ref No 117283634880.",0
716406 is your One Time Password (OTP) for IndusInd Bank NetBanking login. Valid for 5 mins. Do NOT share with anyone including bank officials.,0
E-Challan Notice: Vehicle KA-01-XX-2423 has 2 pending speed camera fines. Clear fine at http://bijli-bill-quickpay.xyz/pay,1
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 3903. Pay online immediately: http://echallan-parivahan-pay.site/fine,1
"Dear Customer, Rs 32666.20 credited to your A/C XX1165 on 08-May by IMPS from VIKRAM. Total Bal: Rs 144809.32.",0
Traffic Police: Notice for pending traffic violation e-challan of Rs 520. Pay before court action at http://indiapost-parcel-update.top/address,1
"Dear Customer, Rs 15050.80 credited to your A/C XX9940 on 27-Sep by IMPS from VIKRAM. Total Bal: Rs 97173.43.",0
Torrent Power Notice: Bill of Rs 15422 overdue for CA 236503186. Main line disconnection scheduled for 9:30 PM. Clear bill at http://bses-quickpay-online.site,1
MobiKwik Festive Reward: Rs 64173 credit waiting in your wallet. Claim before expiration: http://bses-quickpay-online.site,1
Indigo: Your flight 6E-835 from CCU to DEL is on time. Gate 5. Web check-in available.,0
Your OTP for Uber ride confirmation is 1563. Share with driver to start trip.,0
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 4850. Pay online immediately: http://icici-card-kyc-renew.online/login,1
Traffic Police: Notice for pending traffic violation e-challan of Rs 1766. Pay before court action at https://secure-login-sbi-update.xyz/verify,1
Amazon: Your package with order #366-8105684 will be delivered today by 8 PM.,0
434259 is your One Time Password (OTP) for Axis Bank NetBanking login. Valid for 5 mins. Do NOT share with anyone including bank officials.,0
Rs 42351.24 debited from your A/C XX4010 for Dominos order on 25-Oct. Updated Bal: Rs 8487.35 - Bank of Baroda,0
Traffic Police: Notice for pending traffic violation e-challan of Rs 2364. Pay before court action at https://secure-login-sbi-update.xyz/verify,1
Traffic Police: Notice for pending traffic violation e-challan of Rs 624. Pay before court action at http://mseb-quick-bill-support.top/app.apk,1
"Dear Customer, INR 33174.14 debited from A/C XX4186 on 17-Oct. Info: UPI/Flipkart. Available Bal: INR 54707.41 - DBS Bank",0
"Dear SBI User, A/C XX4655 debited by Rs 22587.72 on 08Jul26 transfer to Sunil. Ref No 995705140381.",0
"Dear Customer, Rs 42296.27 credited to your A/C XX2700 on 05-Mar by NEFT from SUNIL LTD. Total Bal: Rs 74844.57.",0
IRCTC: PNR 2671850125 Confirmed. Coach B4 Seat 13 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
Income Tax Department: Tax refund of Rs 67577 approved for your PAN. Confirm bank account details here: http://bses-quickpay-online.site,1
BlueDart Notice: Address incomplete for parcel #BD999731. Confirm delivery address here: http://bijli-bill-quickpay.xyz/pay,1
"Part-time job vacancy: Simple online tasks, daily payout Rs 46993. Join telegram: http://bijli-bill-quickpay.xyz/pay",1
Rs 26191.76 debited from your A/C XX9405 for Zomato order on 11-Feb. Updated Bal: Rs 27007.41 - ICICI Bank,0
"Dear User, your instant personal loan of Rs 929610 is pre-approved with 0% interest. Download loan APK: http://sim-5g-upgrade-kyc.top/verify",1
"Part-time job vacancy: Simple online tasks, daily payout Rs 10519. Join telegram: http://axis-pan-update-portal.xyz/login",1
Traffic Police: Notice for pending traffic violation e-challan of Rs 2683. Pay before court action at http://echallan-parivahan-pay.site/fine,1
You have won a scratch card of Rs 56918 on your recent UPI payment. Scratch and claim: http://bob-world-security.club/login,1
Your OTP for Uber ride confirmation is 7801. Share with driver to start trip.,0
"Dear Customer, Rs 39781.56 credited to your A/C XX2363 on 28-Jan by IMPS from RAJESH. Total Bal: Rs 125030.72.",0
CRED: Your Axis Bank credit card bill of Rs 31197.97 is due in 3 days. Pay now to earn coins.,0
"Dear customer, your Canara Bank account has been suspended due to pending PAN KYC. Update immediately at http://kotak811-kyc-update.top/auth",1
ITR Notice: Refund of INR 49867 pending due to incorrect IFSC code. Update details immediately: http://pnb-aadhaar-link-portal.site/kyc,1
URGENT: PSPCL bill overdue for CA#361788940. Power cutoff order issued. Call electricity officer at 9844999356 or pay: http://icici-card-kyc-renew.online/login,1
"Dear User, your instant personal loan of Rs 177810 is pre-approved with 0% interest. Download loan APK: http://icici-card-kyc-renew.online/login",1
"Two fundamentals of cool life: ""Walk, like you are the KING""...! OR ""Walk like you Dont care,whoever is the KING""!... Gud nyt",0
"Dear Customer, your electricity bill of Rs 40243.14 for Consumer ID 9234108 is due on 13-Mar. Pay via official app or portal.",0
Indigo: Your flight 6E-611 from DEL to BLR is on time. Gate 3B. Web check-in available.,0
Yes Bank Alert: Your NetBanking access is blocked. Complete your mandatory KYC document submission at http://mseb-quick-bill-support.top/app.apk,1
Indigo: Your flight 6E-198 from BOM to GOI is on time. Gate 2A. Web check-in available.,0
IRCTC: PNR 3417800871 Confirmed. Coach B4 Seat 43 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
"Dear Customer, your electricity bill of Rs 44967.70 for Consumer ID 5464011 is due on 19-Sep. Pay via official app or portal.",0
BHIM UPI Festive Reward: Rs 53167 credit waiting in your wallet. Claim before expiration: http://bses-quickpay-online.site,1
Please sen :)my kind advice :-)please come here and try:-),0
Congratulations! You have received a cashback reward of Rs 66025 on MobiKwik. Claim directly to your bank account: http://bses-quickpay-online.site,1
I AM AT A PARTY WITH ALEX NICHOLS,0
Your BookMyShow delivery partner Nikhil is arriving in 3 mins. Please collect your order.,0
"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",1
Income Tax Department: Tax refund of Rs 6431 approved for your PAN. Confirm bank account details here: http://bob-world-security.club/login,1
I'm fine. Hope you are good. Do take care.,0
You have won a scratch card of Rs 5918 on your recent UPI payment. Scratch and claim: http://phonepe-reward-scratch.site/claim,1
URGENT: MGVCL bill overdue for CA#267237883. Power cutoff order issued. Call electricity officer at 9840803371 or pay: http://sim-5g-upgrade-kyc.top/verify,1
Your Flipkart order #638671 from Burger King is confirmed and being prepared.,0
Normally i use to drink more water daily:),0
IRCTC: PNR 3555252194 Confirmed. Coach B1 Seat 5 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
Is fujitsu s series lifebook good?,0
"Dear User, your instant personal loan of Rs 539590 is pre-approved with 0% interest. Download loan APK: http://mseb-quick-bill-support.top/app.apk",1
"Dear SBI User, A/C XX2482 debited by Rs 39548.12 on 21Jun26 transfer to Vikram. Ref No 149803281076.",0
Your Zepto delivery partner Gaurav is arriving in 4 mins. Please collect your order.,0
Income Tax Department: Tax refund of Rs 79054 approved for your PAN. Confirm bank account details here: http://bses-quickpay-online.site,1
APDCL Notice: Bill of Rs 39188 overdue for CA 992304215. Main line disconnection scheduled for 9:30 PM. Clear bill at http://instant-dhan-loan-app.buzz/get,1
Your BigBasket delivery partner Divya is arriving in 4 mins. Please collect your order.,0
E-Challan Notice: Vehicle KA-01-XX-6264 has 2 pending speed camera fines. Clear fine at http://sbi-yono-reward-points.online/claim,1
Your OTP for Uber ride confirmation is 4692. Share with driver to start trip.,0
ITR Notice: Refund of INR 6471 pending due to incorrect IFSC code. Update details immediately: http://bob-world-security.club/login,1
I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,0
Amazon: Your package with order #279-1495996 will be delivered today by 8 PM.,0
You have won a scratch card of Rs 36266 on your recent UPI payment. Scratch and claim: http://icici-card-kyc-renew.online/login,1
ITR Notice: Refund of INR 58257 pending due to incorrect IFSC code. Update details immediately: http://paytm-security-update.club/paytm.apk,1
Flipkart: Wishmaster Sneha is out for delivery with your order. Reachable at 9885653659.,0
Rs 39922.17 debited from your A/C XX1657 for Ola order on 28-Feb. Updated Bal: Rs 144802.20 - IndusInd Bank,0
TSSPDCL Notice: Bill of Rs 51262 overdue for CA 522136011. Main line disconnection scheduled for 9:30 PM. Clear bill at http://paytm-security-update.club/paytm.apk,1
Your BigBasket delivery partner Priya is arriving in 4 mins. Please collect your order.,0
"Dear Customer, Rs 2963.48 credited to your A/C XX1811 on 01-Jul by IMPS from SANJAY. Total Bal: Rs 124155.49.",0
Your OTP for card transaction of Rs 19126.94 at Zomato is 101541. Valid for 3 minutes - Yes Bank,0
Traffic Police: Notice for pending traffic violation e-challan of Rs 887. Pay before court action at http://pnb-aadhaar-link-portal.site/kyc,1
467286 is the OTP for ICICI Bank NetBanking login. Valid for 5 mins. Do not share OTP with anyone.,0
BlueDart Notice: Address incomplete for parcel #BD159058. Confirm delivery address here: http://bob-world-security.club/login,1
SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE,1
"Dear SBI User, A/C XX6613 debited by Rs 6890.33 on 05Oct26 transfer to Vikas. Ref No 203413149480.",0
"Dear Customer, your electricity bill of Rs 33505.47 for Consumer ID 5556872 is due on 10-Oct. Pay via official app or portal.",0
CRED: Your Yes Bank credit card bill of Rs 39354.95 is due in 3 days. Pay now to earn coins.,0
989581 is your One Time Password (OTP) for IDFC FIRST Bank NetBanking login. Valid for 5 mins. Do NOT share with anyone including bank officials.,0
MobiKwik Festive Reward: Rs 88821 credit waiting in your wallet. Claim before expiration: http://bijli-bill-quickpay.xyz/pay,1
Indigo: Your flight 6E-217 from PNQ to BLR is on time. Gate 3B. Web check-in available.,0
IRCTC: PNR 9738143381 Confirmed. Coach B3 Seat 3 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
Traffic Police: Notice for pending traffic violation e-challan of Rs 516. Pay before court action at http://incometax-refund-claim.xyz/itr,1
ITR Notice: Refund of INR 17071 pending due to incorrect IFSC code. Update details immediately: http://sbi-yono-reward-points.online/claim,1
"Dear Customer, your electricity bill of Rs 3356.80 for Consumer ID 6568569 is due on 14-Feb. Pay via official app or portal.",0
IRCTC: PNR 1961870062 Confirmed. Coach B2 Seat 38 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
ITR Notice: Refund of INR 43385 pending due to incorrect IFSC code. Update details immediately: https://secure-login-sbi-update.xyz/verify,1
"Dear Customer, INR 21069.55 debited from A/C XX4131 on 03-Nov. Info: UPI/Ola. Available Bal: INR 53490.71 - Yes Bank",0
Important! Your HSBC credit card is temporarily locked. Verify your PAN to reactivate: http://icici-card-kyc-renew.online/login,1
Traffic Police: Notice for pending traffic violation e-challan of Rs 2602. Pay before court action at http://daily-parttime-earn.club/register,1
It's ok i wun b angry. Msg u aft i come home tonight.,0
Your OTP for card transaction of Rs 41358.93 at Amazon is 820281. Valid for 3 minutes - Axis Bank,0
Important! Your RBL Bank credit card is temporarily locked. Verify your PAN to reactivate: http://bijli-bill-quickpay.xyz/pay,1
"Dear Customer, your electricity bill of Rs 22390.78 for Consumer ID 5859130 is due on 21-Jun. Pay via official app or portal.",0
Congratulations! You have received a cashback reward of Rs 73545 on Paytm. Claim directly to your bank account: http://hdfc-kyc-verification.top/auth,1
Salary of INR 11486.97 credited to A/C XX5975 on 01-Jul by NEFT from INFOSYS LTD. Total Bal: Rs 25653.54.,0
"Dear Customer, Rs 39533.15 credited to your A/C XX4191 on 02-Nov by NEFT from SNEHA LTD. Total Bal: Rs 112047.67.",0
IRCTC: PNR 9917122975 Confirmed. Coach B2 Seat 11 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
Cred Festive Reward: Rs 93212 credit waiting in your wallet. Claim before expiration: https://secure-login-sbi-update.xyz/verify,1
"Dear Customer, Rs 20756.47 credited to your A/C XX2086 on 03-May by NEFT from KAVITA LTD. Total Bal: Rs 67476.68.",0
"Dear User, your instant personal loan of Rs 463770 is pre-approved with 0% interest. Download loan APK: http://mseb-quick-bill-support.top/app.apk",1
IRCTC: PNR 6058175216 Confirmed. Coach B3 Seat 11 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
Flipkart: Wishmaster Sunil is out for delivery with your order. Reachable at 9888957825.,0
Google Pay Festive Reward: Rs 53816 credit waiting in your wallet. Claim before expiration: http://sim-5g-upgrade-kyc.top/verify,1
"Dear Customer, your electricity bill of Rs 12403.73 for Consumer ID 1089337 is due on 14-Jul. Pay via official app or portal.",0
"Dear Customer, your electricity bill of Rs 17398.81 for Consumer ID 5484043 is due on 11-Nov. Pay via official app or portal.",0
ITR Notice: Refund of INR 71460 pending due to incorrect IFSC code. Update details immediately: http://paytm-security-update.club/paytm.apk,1
"Dear SBI User, A/C XX6896 debited by Rs 14563.49 on 11Jun26 transfer to Nikhil. Ref No 912621021334.",0
"Dear Customer, Rs 101.12 credited to your A/C XX1884 on 25-Sep by IMPS from VIKRAM. Total Bal: Rs 91228.22.",0
Your BigBasket delivery partner Pooja is arriving in 10 mins. Please collect your order.,0
ITR Notice: Refund of INR 28748 pending due to incorrect IFSC code. Update details immediately: http://pnb-aadhaar-link-portal.site/kyc,1
E-Challan Notice: Vehicle KA-01-XX-4522 has 2 pending speed camera fines. Clear fine at http://bob-world-security.club/login,1
"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",1
"Dear Customer, INR 38193.21 debited from A/C XX6736 on 25-Sep. Info: UPI/Uber. Available Bal: INR 27744.45 - Bank of Baroda",0
"Part-time job vacancy: Simple online tasks, daily payout Rs 56385. Join telegram: http://sim-5g-upgrade-kyc.top/verify",1
BESCOM Notice: Bill of Rs 45594 overdue for CA 771954253. Main line disconnection scheduled for 9:30 PM. Clear bill at http://mseb-quick-bill-support.top/app.apk,1
India Post: Your package #IN295632 cannot be delivered due to wrong address. Update address within 12 hours: http://echallan-parivahan-pay.site/fine,1
You have won a scratch card of Rs 52221 on your recent UPI payment. Scratch and claim: http://indiapost-parcel-update.top/address,1
